Eckü	Für Tibor	1.0207792207792208
Eckü	Ozsváth Gergely	1.3740259740259742
Barcza Sándor	Eckü	1.2701298701298702
Baranyai Dániel	Eckü	1.5298701298701298
Eckü	Mentha	1.5194805194805194
Halpert Balázs	Ozsváth Gergely	1.051948051948052
Barcza Sándor	Halpert Balázs	1.0311688311688312
Baranyai Dániel	Halpert Balázs	1.0727272727272728
Halpert Balázs	Mentha	1.0207792207792208
Für Tibor	Ozsváth Gergely	1.0415584415584416
Barcza Sándor	Für Tibor	1.0311688311688312
Baranyai Dániel	Für Tibor	1.0623376623376624
Für Tibor	Mentha	1.0207792207792208
Mentha	Ozsváth Gergely	1.5194805194805194
Barcza Sándor	Mentha	1.3532467532467534
Baranyai Dániel	Mentha	1.4155844155844155
Hajdú Imre	Tibbah	1.0103896103896104
Krausz Attila	Tibbah	1.0103896103896104
Halpert Balázs	Karácson Tamás	1.0103896103896104
Karácson Tamás	Tóth Dániel György	1.1974025974025975
Für Tibor	Karácson Tamás	1.0
Halpert Balázs	Tóth Dániel György	1.0207792207792208
Für Tibor	Tóth Dániel György	1.0207792207792208
Baranyai Dániel	Tóth Dániel György	1.2493506493506494
Szabó Sándor	Tibbah	1.0
Krausz Attila	Szabó Sándor	1.0
Halpert Balázs	Szabó Sándor	1.0
Für Tibor	Szabó Sándor	1.0
Hajdú Imre	Szabó Sándor	1.0
Losonczi Szilveszter	Szabó Sándor	1.0
Krausz Attila	Losonczi Szilveszter	1.0311688311688312
Hajdú Imre	Losonczi Szilveszter	1.0207792207792208
Halpert Balázs	Nagy Balázs	1.051948051948052
Für Tibor	Nagy Balázs	1.0311688311688312
Hámori Péter	Nagy Balázs	1.2701298701298702
Halpert Balázs	Kéri András	1.0
Für Tibor	Kéri András	1.0
Nagy Ferenc	Nagy Feró	1.8623376623376622
Nagy Ferenc	Vedres József	1.1974025974025975
Nagy Feró	Vedres József	1.3220779220779222
Németh Gábor A	Trunkos András	1.0831168831168831
Gallai Péter	Trunkos András	1.1454545454545455
Németh Alajos	Trunkos András	1.1974025974025975
Nagy Ferenc	Trunkos András	1.0623376623376624
Trunkos András	Vedres József	1.135064935064935
Gallai Péter	Németh Gábor A	1.0831168831168831
Németh Alajos	Németh Gábor A	1.5298701298701298
Nagy Ferenc	Németh Gábor A	1.1246753246753247
Németh Gábor A	Vedres József	1.3740259740259742
Gallai Péter	Németh Alajos	1.2181818181818183
Gallai Péter	Nagy Ferenc	1.0831168831168831
Gallai Péter	Vedres József	1.1974025974025975
Nagy Ferenc	Németh Alajos	1.238961038961039
Németh Alajos	Vedres József	1.4987012987012986
Ismeretlen, Nem Védett Szerző	Vedres József	1.0
Ismeretlen, Nem Védett Szerző	Nagy Feró	1.0311688311688312
Bródy János	Szenes Iván	1.0103896103896104
Bródy János	Nagy Ferenc	1.0
Nagy Ferenc	Szenes Iván	1.0
Bogdán Csaba	Nagy Ferenc	1.0
Bogdán Csaba	Nagy Feró	1.0
Brand István	Orbán Tamás	1.0311688311688312
Majláth Júlia	S. Nagy István	1.051948051948052
Majláth Júlia	S Nagy István	1.0103896103896104
Bicskei Titusz	Tokyo	2.651948051948052
Jáger Barnabás	Tokyo	2.6415584415584417
Kékesi Balázs	Tokyo	2.651948051948052
Bicskei Titusz	Jáger Barnabás	2.672727272727273
Bicskei Titusz	Kékesi Balázs	2.683116883116883
Jáger Barnabás	Kékesi Balázs	2.672727272727273
Harmath Szabolcs	Kékesi Balázs	1.0103896103896104
Bicskei Titusz	Harmath Szabolcs	1.0103896103896104
Harmath Szabolcs	Tokyo	1.0103896103896104
Harmath Szabolcs	Jáger Barnabás	1.0103896103896104
Czutor Zoltán	László Viktor	1.0311688311688312
Czutor Zoltán	Pulius Tamás	1.3324675324675326
Czutor Zoltán	Somogyvári Dániel	1.0727272727272728
Csongor Bálint	Pulius Tamás	1.0103896103896104
Csongor Bálint	Czutor Zoltán	1.0103896103896104
Czutor Zoltán	Szolnoki Péter	1.0
Baranyai Dániel	Czutor Zoltán	1.0
Szikora Róbert	Szikora Zsuzsa	1.8103896103896104
Lloyd-Webber Andrew	Miklós Tibor	1.2493506493506494
Miklós Tibor	Rice Timothy Miles Bindon	1.2597402597402598
Duba Gábor	Kasza Tibor	1.0103896103896104
Major Eszter	Szabó Zoltán	1.0311688311688312
Johnny K. Palmer	Major Eszter	1.0103896103896104
